Event Name,Date,Player1,Player2,Player1 UTR,Player2 UTR,Score
Columbus Day Open: USTA National Level 2,2018-10-07,Grace Levelston,Ahmani Guichard,10.0,9.0,"3-6, 6-3, 6-2"
Columbus Day Open: USTA National Level 2,2018-10-07,Ahmani Guichard,Piper Charney,9.0,10.0,"4-6, 6-4, 1-0(8)"
Columbus Day Open: USTA National Level 2,2018-10-07,Ahmani Guichard,Michelle Martinkov,9.0,0.0,"6-0, 6-4"
Columbus Day Open: USTA National Level 2,2018-10-07,Lexington Reed,Ahmani Guichard,10.39,9.0,"6-4, 6-1"
Columbus Day Open: USTA National Level 2,2018-10-07,Ahmani Guichard,Isabel Pacheco,9.0,8.0,
"USTA National Level 2 Tournament - October Lakewood, CA",2018-10-07,Kate Fakih,Rebecca Kong,10.43,8.0,"6-2, 6-2"
"USTA National Level 2 Tournament - October Lakewood, CA",2018-10-07,Kate Fakih,Maya Senthil,10.43,4.0,"6-1, 6-4"
"USTA National Level 2 Tournament - October Lakewood, CA",2018-10-07,Daniela Borruel,Kate Fakih,9.0,10.43,"6-3, 6-1"
"USTA National Level 2 Tournament - October Lakewood, CA",2018-10-07,Aspen Schuman,Kate Fakih,10.51,10.43,"6-3, 6-0"
"USTA National Level 2 Tournament - October Lakewood, CA",2018-10-07,Kate Fakih,Clarissa Sutami,10.43,0.0,"6-1, 6-4"
Corpus Christi ITF,2018-10-06,Elise Wagle,Anna Kalabukhova,10.0,0.0,"6-2, 6-0"
Corpus Christi ITF,2018-10-06,Kimmi Hance,Adeliya Mukhutdinova,10.46,8.0,"6-2, 6-1"
Corpus Christi ITF,2018-10-06,Kimmi Hance,Makayla Mills,10.46,8.0,"6-0, 6-1"
Corpus Christi ITF,2018-10-06,Gabriella Broadfoot,Elise Wagle,10.38,10.0,"4-6, 6-4, 6-4"
Corpus Christi ITF,2018-10-06,Malaika Rapolu,Kimmi Hance,11.05,10.46,"6-2, 6-4"
54th Annual Northridge-Matador Junior Open Tournament (Level 3),2018-09-29,Savannah Webster,Mia Jovic,8.0,8.0,"6-1, 6-1"
Austin ITF,2018-09-29,Yun-Chen Hsieh,Elise Wagle,0.0,10.0,"7-6(5), 6-2"
"USTA National Level 3 Tournament - Lakewood, CA",2018-09-23,Anna Neyestani,Kate Fakih,9.0,10.43,"7-5, 6-1"
Saddlebrook September Level 6,2018-09-23,Ahmani Guichard,Montserrat Sierra,9.0,7.0,"6-2, 6-1"
Saddlebrook September Level 6,2018-09-23,Ahmani Guichard,Avanthi Lakshmi,9.0,0.0,"6-0, 6-3"
Saddlebrook September Level 6,2018-09-23,Ahmani Guichard,Amina Dzebo,9.0,0.0,"7-5, 6-2"
"USTA National Level 3 Tournament - Lakewood, CA",2018-09-23,Kate Fakih,Katelyn Smith,10.43,0.0,"6-0, 6-3"
"USTA National Level 3 Tournament - Lakewood, CA",2018-09-23,Eliana Hanna,Kate Fakih,8.0,10.43,"6-0, 6-1"
34th Annual Los Caballeros Junior Tournament (Level 3),2018-09-16,Kaitlyn Nguyen,Olivia Center,0.0,9.95,"1-6, 6-1"
Zimmerman/Johnson USTA National Tournament at Stanford University - USTA International Tournament,2018-09-15,Regina Alcobe Garibay,Kate Fakih,8.0,10.43,"4-6, 6-3, 6-3"
Zimmerman/Johnson USTA National Tournament at Stanford University - USTA International Tournament,2018-09-15,Maia Loureiro,Kate Fakih,9.0,10.43,"7-5, 6-4"
Zimmerman/Johnson USTA National Tournament at Stanford University - USTA International Tournament,2018-09-15,Kate Fakih,Natasha Rajaram,10.43,8.0,"7-6(4), 6-4"
Zimmerman/Johnson USTA National Tournament at Stanford University - USTA International Tournament,2018-09-15,Aspen Schuman,Kate Fakih,10.51,10.43,"6-4, 6-1"
16th Annual West Coast Tennis South Bay Junior Open Tournament (Level 5),2018-09-09,Mia Jovic,Stella Toro,8.0,0.0,"6-0, 6-0"
16th Annual West Coast Tennis South Bay Junior Open Tournament (Level 5),2018-09-09,Amber Wey,Mia Jovic,0.0,8.0,"6-0, 6-3"
16th Annual West Coast Tennis South Bay Junior Open Tournament (Level 5),2018-09-09,Mia Jovic,Skye Belker,8.0,0.0,"7-5, 7-5"
10th Annual Jim Buck Team Jr Tournament presented by SCTA Jr Competition Committee (Special Level 1),2018-09-02,Rebecca Kong,Olivia Center,8.0,9.95,"4-6, 6-2, 1-0(5)"
10th Annual Jim Buck Team Jr Tournament presented by SCTA Jr Competition Committee (Special Level 1),2018-09-02,Lexie Flores,Olivia Center,7.0,9.95,"6-2, 6-3"
10th Annual Jim Buck Team Jr Tournament presented by SCTA Jr Competition Committee (Special Level 1),2018-09-02,Olivia Center,Krisha Mahendran,9.95,10.0,"6-2, 2-6, 1-0(7)"
10th Annual Jim Buck Team Jr Tournament presented by SCTA Jr Competition Committee (Special Level 1),2018-09-02,Nadia Kojonroj,Olivia Center,9.0,9.95,"6-2, 6-2"
10th Annual Jim Buck Team Jr Tournament presented by SCTA Jr Competition Committee (Special Level 1),2018-09-02,Kate Fakih,Olivia Center,10.43,9.95,"6-1, 6-3"
10th Annual Jim Buck Team Jr Tournament presented by SCTA Jr Competition Committee (Special Level 1),2018-09-02,Kate Fakih,Maya Senthil,10.43,4.0,"6-3, 7-5"
10th Annual Jim Buck Team Jr Tournament presented by SCTA Jr Competition Committee (Special Level 1),2018-09-02,Kate Fakih,Olivia Center,10.43,9.95,"6-1, 6-3"
10th Annual Jim Buck Team Jr Tournament presented by SCTA Jr Competition Committee (Special Level 1),2018-09-02,Kate Fakih,Shukan Parikh,10.43,7.0,"6-2, 6-4"
10th Annual Jim Buck Team Jr Tournament presented by SCTA Jr Competition Committee (Special Level 1),2018-09-02,Kate Fakih,Cleo Hutchinson,10.43,8.0,"6-2, 7-5"
10th Annual Jim Buck Team Jr Tournament presented by SCTA Jr Competition Committee (Special Level 1),2018-09-02,Bianca Molnar,Kate Fakih,9.82,10.43,"6-4, 6-2"
"USTA Florida Level 4 ""Girls 12 - 18"" Summer Smash Sectional Championships",2018-09-02,Grace Levelston,Ahmani Guichard,10.0,9.0,"5-4, 4-1"
"USTA Florida Level 4 ""Girls 12 - 18"" Summer Smash Sectional Championships",2018-09-02,Ahmani Guichard,Jimena Menendez,9.0,8.0,"3-6, 6-2, 1-0(7)"
"USTA Florida Level 4 ""Girls 12 - 18"" Summer Smash Sectional Championships",2018-09-02,Ahmani Guichard,Gabriela Rondon,9.0,8.0,"6-3, 6-1"
Les Internationaux de Tennis Junior Banque Nationale du Canada,2018-08-31,Annabelle Xu,Bianca Jolie Fernandez,10.0,9.66,"4-6, 7-6(4), 6-3"
103rd Annual Santa Barbara Junior Open (Level 3),2018-08-25,Kate Fakih,Maren Urata,10.43,8.0,"7-6, 6-2"
103rd Annual Santa Barbara Junior Open (Level 3),2018-08-25,Kate Fakih,Kathleen Shiffer,10.43,6.0,"6-2, 6-2"
103rd Annual Santa Barbara Junior Open (Level 3),2018-08-25,Sienna Brooks,Olivia Center,0.0,9.95,"7-6, 6-3"
103rd Annual Santa Barbara Junior Open (Level 3),2018-08-25,Mika Ikemori,Kate Fakih,9.0,10.43,"6-0, 6-2"
103rd Annual Santa Barbara Junior Open (Level 3),2018-08-25,Kate Fakih,Trinity Levy,10.43,8.0,"7-5, 6-4"
Prince George's County International Hard Court ITF,2018-08-24,Ashley Chang,Elise Wagle,9.0,10.0,"6-2, 6-3"
Prince George's County International Hard Court ITF,2018-08-24,Elise Wagle,Elessa Jacobs,10.0,0.0,"6-1, 6-4"
Prince George's County International Hard Court ITF,2018-08-24,Elise Wagle,Amy Kaplan,10.0,10.0,"7-5, 6-0"
"Seminole Lake ""Seminole Lake ""Sings, Consies, AND Doubles #2"" Level 6",2018-08-19,Ahmani Guichard,Blake Rothchild,9.0,7.0,"6-0, 6-3"
"Seminole Lake ""Seminole Lake ""Sings, Consies, AND Doubles #2"" Level 6",2018-08-19,Ahmani Guichard,Ena Dzebo,9.0,0.0,"6-1, 6-0"
USTA Billie Jean King Girls' 18 and Girls' 16 National Championships,2018-08-11,Kimmi Hance,Julia Fliegner,10.46,11.0,"6-4, 6-2"
USTA Billie Jean King Girls' 18 and Girls' 16 National Championships,2018-08-11,Kimmi Hance,Malaika Rapolu,10.46,11.05,
USTA Billie Jean King Girls' 18 and Girls' 16 National Championships,2018-08-11,Kimmi Hance,Katie Weber,10.46,0.0,"6-0, 6-2"
USTA Billie Jean King Girls' 18 and Girls' 16 National Championships,2018-08-11,Kylie Collins,Kimmi Hance,10.43,10.46,"6-4, 7-5"
USTA Billie Jean King Girls' 18 and Girls' 16 National Championships,2018-08-11,Kimmi Hance,Ava Catanzarite,10.46,10.0,5-0
USTA Billie Jean King Girls' 18 and Girls' 16 National Championships,2018-08-11,Kimmi Hance,Mia Kintiroglou,10.46,6.0,"6-1, 6-1"
USTA Billie Jean King Girls' 18 and Girls' 16 National Championships,2018-08-11,Vivian Ovrootsky,Kimmi Hance,10.0,10.46,"6-2, 6-0"
USTA Billie Jean King Girls' 18 and Girls' 16 National Championships,2018-08-11,Kimmi Hance,Hina Inoue,10.46,11.27,
USTA Billie Jean King Girls' 18 and Girls' 16 National Championships,2018-08-11,Misa Malkin,Elise Wagle,10.0,10.0,"7-5, 6-1"
USTA Billie Jean King Girls' 18 and Girls' 16 National Championships,2018-08-11,Ellie Pittman,Elise Wagle,9.0,10.0,"7-6(5), 3-6, 1-0(5)"
USTA Billie Jean King Girls' 18 and Girls' 16 National Championships,2018-08-11,Elise Wagle,Jordana Ossa,10.0,0.0,"6-1, 6-3"
USTA Billie Jean King Girls' 18 and Girls' 16 National Championships,2018-08-11,Elise Wagle,Jenna Thompson,10.0,0.0,"3-6, 6-3, 6-2"
USTA Billie Jean King Girls' 18 and Girls' 16 National Championships,2018-08-11,Elise Wagle,Rose Kenny,10.0,0.0,"6-0, 6-4"
USTA Billie Jean King Girls' 18 and Girls' 16 National Championships,2018-08-11,Elise Wagle,Carson Tanguilig,10.0,10.58,"2-6, 7-5, 1-0(3)"
USTA Girls' 14 National Championships,2018-08-10,Sarah Youngberg,Ahmani Guichard,8.0,9.0,"6-3, 6-0"
USTA Girls' 14 National Championships,2018-08-10,Ahmani Guichard,Naomi Katz,9.0,8.0,"6-2, 6-2"
USTA Girls' 12 National Championships,2018-08-10,Kate Fakih,Marina Fuduric,10.43,9.0,"7-6, 7-5"
USTA Girls' 12 National Championships,2018-08-10,Kate Fakih,Brooklyn Bindas,10.43,7.0,"6-1, 6-0"
USTA Girls' 12 National Championships,2018-08-10,Chelsie Son,Kate Fakih,8.0,10.43,"6-2, 6-4"
USTA Girls' 14 National Championships,2018-08-10,Madison Smith,Ahmani Guichard,8.0,9.0,"6-4, 6-4"
USTA Girls' 12 National Championships,2018-08-10,Bella Payne,Kate Fakih,10.0,10.43,"6-2, 6-3"
USTA Girls' 12 National Championships,2018-08-10,Olivia Benton,Kate Fakih,9.0,10.43,"6-3, 6-0"
USTA Girls' 14 National Championships,2018-08-10,Ahmani Guichard,Rebecca Suarez,9.0,8.0,"6-3, 6-1"
Copa Indervalle,2018-08-03,maria fernandez carvajal,Bianca Jolie Fernandez,0.0,9.66,"7-5, 6-0"
Copa Indervalle,2018-08-03,Bianca Fernandez,Gabriela Macias,9.66,8.0,"7-5, 6-2"
Copa Indervalle,2018-08-03,Bianca Fernandez,Dakota FORDHAM,9.66,8.0,"7-6(1), 2-6, 6-3"
USTA Girls' 18 National Team Championships,2018-07-31,Kimmi Hance,Alexis Blokhina,10.46,11.08,"6-3, 6-4"
USTA Girls' 18 National Team Championships,2018-07-31,Josie Frazier,Kimmi Hance,0.0,10.46,"6-4, 6-4"
USTA Girls' 18 National Team Championships,2018-07-31,Chloe Beck,Kimmi Hance,9.0,10.46,"6-3, 6-2"
USTA Girls' 18 National Team Championships,2018-07-31,Reilly Tran,Kimmi Hance,10.0,10.46,"7-6(4), 6-2"
USTA Zone Team Championships- BG12 (West),2018-07-29,Olivia Center,Haylee Conway,9.95,8.0,"6-0, 6-2"
USTA Zone Team Championships- BG12 (West),2018-07-29,Kate Fakih,Olivia Center,10.43,9.95,"4-6, 6-4, 6-2"
USTA Zone Team Championships- BG12 (West),2018-07-29,Kate Fakih,Clarissa Sutami,10.43,0.0,"6-3, 6-3"
USTA Zone Team Championships- BG12 (West),2018-07-29,Kate Fakih,Elise Wong,10.43,8.0,"6-3, 6-2"
USTA Zone Team Championships- BG12 (West),2018-07-29,Kate Fakih,Arushi Arora,10.43,6.0,"6-2, 6-1"
USTA Zone Team Championships- BG12 (West),2018-07-29,Sophie Hernandez,Olivia Center,9.0,9.95,"6-0, 6-2"
USTA Zone Team Championships- BG12 (West),2018-07-29,Olivia Center,Mila Mulready,9.95,9.0,"6-0, 6-1"
USTA Zone Team Championships- BG12 (West),2018-07-29,Olivia Center,Aspen Chung,9.95,8.0,"6-1, 6-1"
USTA Zone Team Championships- BG12 (West),2018-07-29,Kate Fakih,Danielle Dyer,10.43,0.0,"6-3, 4-6, 6-3"
"$5,000 Loriet Sports / Sekou Tennis Tournament",2018-07-29,Ahmani Guichard,Gabriella Broadfoot,9.0,10.38,8-4
USTA Zone Team Championships- BG12 (West),2018-07-29,Kate Fakih,Olivia Center,10.43,9.95,"4-6, 6-4, 6-2"
"$5,000 Loriet Sports / Sekou Tennis Tournament",2018-07-28,Ahmani Guichard,Madeleine At Universal Tennis,9.0,0.0,8-1
Liga de Tenis de BogotÃ¡,2018-07-27,Bianca Fernandez,Valentina Vasquez Pongruber,9.66,0.0,"6-1, 6-2"
Liga de Tenis de BogotÃ¡,2018-07-27,Dakota FORDHAM,Bianca Jolie Fernandez,8.0,9.66,"6-1, 6-4"
Liga de Tenis de BogotÃ¡,2018-07-27,Bianca Fernandez,Maria Paula Rodriguez Ovalle,9.66,0.0,"6-3, 6-4"
Mary Brymer Memorial Junior Tennis Tournament (Level 2),2018-07-22,Kate Fakih,Johannah Galindo,10.43,8.0,"6-3, 6-3"
Mary Brymer Memorial Junior Tennis Tournament (Level 2),2018-07-22,Kate Fakih,Nadia Kojonroj,10.43,9.0,"6-2, 7-5"
Mary Brymer Memorial Junior Tennis Tournament (Level 2),2018-07-22,Jessica Maccallum,Kate Fakih,9.0,10.43,"4-6, 6-1, 6-2"
Mary Brymer Memorial Junior Tennis Tournament (Level 2),2018-07-22,Kate Fakih,Natalia Gorzny,10.43,8.0,"6-3, 6-0"
Mary Brymer Memorial Junior Tennis Tournament (Level 2),2018-07-22,Ashley Liang,Olivia Center,0.0,9.95,
Mary Brymer Memorial Junior Tennis Tournament (Level 2),2018-07-22,Kate Fakih,Rachel Lee,10.43,9.0,"6-2, 4-6, 6-3"
USTA Girls' 14 National Clay Court Championships,2018-07-21,Anne Moody,Ahmani Guichard,7.0,9.0,"6-1, 6-4"
USTA Girls' 14 National Clay Court Championships,2018-07-21,Ahmani Guichard,Isabella Markus,9.0,0.0,"6-2, 6-1"
USTA Girls' 16 National Clay Court Championships,2018-07-21,Allura Zamarripa,Elise Wagle,11.17,10.0,"1-6, 6-1, 6-3"
USTA Girls' 16 National Clay Court Championships,2018-07-21,Madison Sieg,Elise Wagle,10.96,10.0,"6-2, 6-3"
USTA Girls' 16 National Clay Court Championships,2018-07-21,Elise Wagle,Parker Fry,10.0,9.0,"6-2, 6-1"
USTA Girls' 16 National Clay Court Championships,2018-07-21,Elise Wagle,Ava Catanzarite,10.0,10.0,"2-6, 7-6(4), 6-3"
USTA Girls' 16 National Clay Court Championships,2018-07-21,Elise Wagle,Samantha Buyckx,10.0,0.0,"6-0, 6-2"
USTA Girls' 16 National Clay Court Championships,2018-07-21,Elise Wagle,Jennifer Riester,10.0,9.0,"6-0, 6-0"
USTA Girls' 14 National Clay Court Championships,2018-07-21,Madeleine Jessup,Ahmani Guichard,9.54,9.0,"7-5, 6-0"
USTA Girls' 16 National Clay Court Championships,2018-07-21,Elise Wagle,Sarah Hamner,10.0,10.95,"4-6, 7-6(5), 6-2"
USTA Girls' 16 National Clay Court Championships,2018-07-21,Elise Wagle,Eleana Yu,10.0,10.0,"6-3, 6-4"
34th Jack Kramer Junior Open (Level 5) and Satellite Tournament (Level 6),2018-07-14,Mia Jovic,Jade Finestone,8.0,7.0,
34th Jack Kramer Junior Open (Level 5) and Satellite Tournament (Level 6),2018-07-14,Mia Jovic,Sophia Webster,8.0,9.86,"4-6, 6-0, 1-0(4)"
34th Jack Kramer Junior Open (Level 5) and Satellite Tournament (Level 6),2018-07-14,Kimberly Tan,Mia Jovic,2.0,8.0,"6-1, 6-0"
California Level 3 National Championships,2018-07-09,Rebecca Kong,Kate Fakih,8.0,10.43,"6-4, 6-2"
California Level 3 National Championships,2018-07-09,Kate Fakih,Morgan Shaffer,10.43,8.0,"6-0, 6-0"
USTA Intersectional Team Championship- BG16,2018-07-03,Anne Lutkemeyer Obregon,Olivia Jablonski,10.0,0.0,"6-4, 6-1"
USTA Intersectional Team Championship- BG16,2018-07-03,Sarah Hamner,Anne Christine Lutkemeyer Obregon,10.95,10.0,"6-2, 7-5"
USTA Intersectional Team Championship- BG16,2018-07-03,Hailey Stelse ,Anne Christine Lutkemeyer Obregon,0.0,10.0,"5-7, 6-3, 6-4"
USTA Intersectional Team Championship- BG16,2018-07-03,Vivian Ovrootsky,Anne Christine Lutkemeyer Obregon,10.0,10.0,"6-3, 6-3"
USTA National Level 2 Tournament - Girls 18,2018-07-02,Kimmi Hance,Angelique Friedrich,10.46,0.0,"6-0, 6-3"
USTA National Level 2 Tournament - Girls 18,2018-07-02,Leyden Games,Kimmi Hance,9.0,10.46,
USTA National Level 2 Tournament - Girls 18,2018-07-02,Alyssa Zayat,Kimmi Hance,0.0,10.46,
International Grass Court Championship,2018-06-29,Megan Polnet,Elise Wagle,0.0,10.0,"3-6, 6-4, 6-3"
116th Annual Southern California Junior Sectional Championships (Level 1),2018-06-24,Taylor Johnson,Kimmi Hance,0.0,10.46,"6-1, 6-3"
116th Annual Southern California Junior Sectional Championships (Level 1),2018-06-24,Anne Lutkemeyer Obregon,Lauren Panajotovic,10.0,0.0,"6-2, 6-0"
116th Annual Southern California Junior Sectional Championships (Level 1),2018-06-24,Mia Jovic,Delaney Tingle,8.0,7.0,"6-2, 6-2"
116th Annual Southern California Junior Sectional Championships (Level 1),2018-06-24,Kate Fakih,Natalia Gorzny,10.43,8.0,"4-6, 6-3, 6-1"
116th Annual Southern California Junior Sectional Championships (Level 1),2018-06-24,Kate Fakih,Krisha Mahendran,10.43,10.0,"7-6, 7-6"
116th Annual Southern California Junior Sectional Championships (Level 1),2018-06-24,Olivia Center,Jessica Maccallum,9.95,9.0,"6-4, 6-4"
116th Annual Southern California Junior Sectional Championships (Level 1),2018-06-24,Emily Deming,Olivia Center,9.94,9.95,"6-0, 6-7, 7-5"
116th Annual Southern California Junior Sectional Championships (Level 1),2018-06-24,Anne Lutkemeyer Obregon,Natasha Hill,10.0,0.0,"6-2, 6-1"
116th Annual Southern California Junior Sectional Championships (Level 1),2018-06-24,Anne Lutkemeyer Obregon,Payton Saca,10.0,0.0,"6-0, 6-2"
116th Annual Southern California Junior Sectional Championships (Level 1),2018-06-24,Anne Lutkemeyer Obregon,Sophie Raiszadeh,10.0,0.0,
116th Annual Southern California Junior Sectional Championships (Level 1),2018-06-24,Anne Lutkemeyer Obregon,Ysabelle Arambulo ,10.0,0.0,"6-0, 6-0"
116th Annual Southern California Junior Sectional Championships (Level 1),2018-06-24,Kimmi Hance,Anna Tifrea,10.46,0.0,"6-3, 6-1"
116th Annual Southern California Junior Sectional Championships (Level 1),2018-06-24,Michelle Deng,Anne Christine Lutkemeyer Obregon,0.0,10.0,"3-6, 6-4, 6-3"
116th Annual Southern California Junior Sectional Championships (Level 1),2018-06-24,Kimmi Hance,Rena Lin,10.46,9.0,"6-4, 6-1"
116th Annual Southern California Junior Sectional Championships (Level 1),2018-06-24,Olivia Center,Kateryna Basovska,9.95,0.0,"6-1, 6-0"
116th Annual Southern California Junior Sectional Championships (Level 1),2018-06-24,Kimmi Hance,Julia Haynes,10.46,10.0,"4-6, 6-0, 6-2"
116th Annual Southern California Junior Sectional Championships (Level 1),2018-06-24,Kimmi Hance,Katherine Nguyen,10.46,0.0,"6-4, 6-3"
116th Annual Southern California Junior Sectional Championships (Level 1),2018-06-24,Olivia Center,Anastasia Jorniak,9.95,5.0,"6-0, 6-1"
116th Annual Southern California Junior Sectional Championships (Level 1),2018-06-24,Kate Fakih,Johannah Galindo,10.43,8.0,"6-0, 6-1"
116th Annual Southern California Junior Sectional Championships (Level 1),2018-06-24,Kimmi Hance,Keira Jirasook,10.46,0.0,"6-0, 6-3"
116th Annual Southern California Junior Sectional Championships (Level 1),2018-06-24,Daniela Borruel,Kate Fakih,9.0,10.43,"6-2, 2-6, 6-3"
"USTA Florida Level 3 ""Bobby Curtis"" Junior Sectional Championships BG 12s - 18s",2018-06-12,Ahmani Guichard,Yanire Marte Gonzalez,9.0,8.0,"4-6, 6-2, 6-2"
"USTA Florida Level 3 ""Bobby Curtis"" Junior Sectional Championships BG 12s - 18s",2018-06-12,Ahmani Guichard,Valeria Ray,9.0,10.0,
"USTA Florida Level 3 ""Bobby Curtis"" Junior Sectional Championships BG 12s - 18s",2018-06-12,Chelsea Bluestein,Ahmani Guichard,9.0,9.0,"6-2, 6-4"
"USTA Florida Level 3 ""Bobby Curtis"" Junior Sectional Championships BG 12s - 18s",2018-06-12,Cameron Didion,Ahmani Guichard,9.0,9.0,"6-4, 6-2"
"USTA Florida Level 3 ""Bobby Curtis"" Junior Sectional Championships BG 12s - 18s",2018-06-12,Ahmani Guichard,Ayami Maehama,9.0,0.0,
"USTA Florida Level 3 ""Bobby Curtis"" Junior Sectional Championships BG 12s - 18s",2018-06-12,Ahmani Guichard,Francesca Salvato,9.0,8.0,"6-1, 6-4"
SCTA Competition Training Center Team Cup (Level 3),2018-06-09,Olivia Center,Rebecca Kong,9.95,8.0,8-2
SCTA Competition Training Center Team Cup (Level 3),2018-06-09,Kaitlyn Nguyen,Mia Jovic,0.0,8.0,8-4
SCTA Competition Training Center Team Cup (Level 3),2018-06-09,Olivia Center,Hana Mckinney,9.95,7.0,8-2
1st Annual SCTA Friendship Team Cup (Level 3) - 16s (June 9) & 18s (June 10),2018-06-09,Kimmi Hance,Katelynn Shin,10.46,0.0,8-3
SCTA Competition Training Center Team Cup (Level 3),2018-06-09,Alyssa Ahn,Mia Jovic,10.73,8.0,8-6
SCTA Competition Training Center Team Cup (Level 3),2018-06-09,Emma Sun,Kate Fakih,8.0,10.43,8-6
SCTA Competition Training Center Team Cup (Level 3),2018-06-09,Emily Deming,Kate Fakih,9.94,10.43,8-4
Copa Gogo Gomez ITF,2018-06-08,Bianca Fernandez,Isabela Barona Estrada,9.66,7.0,"6-1, 6-1"
Copa Gogo Gomez ITF,2018-06-08,Daniella Ben-Abraham,Bianca Jolie Fernandez,9.0,9.66,"6-2, 6-1"
Copa Gogo Gomez ITF,2018-06-08,Bianca Fernandez,Ana Belen LEON ARMENDARIZ,9.66,0.0,"6-2, 6-1"
USTA JTT - JTT International Cup,2018-06-06,Elise Wagle,Maria CId ,10.0,0.0,"6-0, 6-0"
USTA JTT - JTT International Cup,2018-06-05,Reece Carter,Elise Wagle,10.0,10.0,"4-6, 6-3, 1-0"
USTA JTT - JTT International Cup,2018-06-04,Elise Wagle,maria hernandez,10.0,0.0,"6-3, 6-0"
37th Woody Hunt South Bay Junior Tournament (Level 2),2018-06-02,Kate Fakih,Ava Tazerouni,10.43,0.0,"6-1, 2-6, 1-0(6)"
37th Woody Hunt South Bay Junior Tournament (Level 2),2018-06-02,Jessica Maccallum,Kate Fakih,9.0,10.43,"6-0, 6-1"
37th Woody Hunt South Bay Junior Tournament (Level 2),2018-06-02,Kate Fakih,Margaret Hui,10.43,8.0,"6-1, 6-2"
37th Woody Hunt South Bay Junior Tournament (Level 2),2018-06-02,Vivian Cheng ,Anne Christine Lutkemeyer Obregon,0.0,10.0,"6-2, 2-6, 6-3"
37th Woody Hunt South Bay Junior Tournament (Level 2),2018-06-02,Olivia Center,Ashley Liang,9.95,0.0,"6-1, 6-0"
37th Woody Hunt South Bay Junior Tournament (Level 2),2018-06-02,Nadia Kojonroj,Olivia Center,9.0,9.95,"6-3, 6-3"
37th Woody Hunt South Bay Junior Tournament (Level 2),2018-06-02,Caylie Cruz,Mia Jovic,0.0,8.0,"6-0, 6-0"
Eastern Super Six Section Championships at New Shrewsbury,2018-05-27,Rachel Arbitman,Elise Wagle,0.0,10.0,"6-3, 6-4"
Eastern Super Six Section Championships at New Shrewsbury,2018-05-27,Elise Wagle,Merri Kelly,10.0,0.0,"7-6(5), 4-6, 6-4"
Eastern Super Six Section Championships at New Shrewsbury,2018-05-27,Elise Wagle,Joanna Atwater,10.0,0.0,"6-0, 6-2"
Eastern Super Six Section Championships at New Shrewsbury,2018-05-27,Ava Markham,Elise Wagle,10.0,10.0,"6-1, 6-3"
Eastern Super Six Section Championships at New Shrewsbury,2018-05-27,Elise Wagle,Olivia Ashton,10.0,0.0,"6-2, 7-6(3)"
Esme Pearson Memorial Junior Tournament (Level 3),2018-05-19,Elizabeth Goldsmith,Anne Christine Lutkemeyer Obregon,0.0,10.0,"4-6, 6-2, 6-4"
Esme Pearson Memorial Junior Tournament (Level 3),2018-05-19,Anne Lutkemeyer Obregon,Velizara Fileva,10.0,9.0,"7-6, 6-1"
Esme Pearson Memorial Junior Tournament (Level 3),2018-05-19,Anne Lutkemeyer Obregon,Raquel Pareja,10.0,0.0,"6-1, 6-3"
Plantation ITF,2018-05-18,Hina Inoue,Bianca Jolie Fernandez,11.27,9.66,"6-3, 7-5"
Plantation ITF,2018-05-18,Savannah Broadus,Elise Wagle,10.83,10.0,"6-2, 6-3"
Plantation ITF,2018-05-18,Kimmi Hance,Annerly Georgopoulos,10.46,0.0,"7-5, 6-3"
Plantation ITF,2018-05-18,Ariana Arseneault,Kimmi Hance,11.08,10.46,"6-4, 2-6, 1-0(7)"
Plantation ITF,2018-05-18,Elise Wagle,Anushka Ashar,10.0,9.0,"6-0, 6-3"
USTA Florida Level 4 Gulfstream at Polo Club G14 & 12,2018-05-14,Isabel Pacheco,Ahmani Guichard,8.0,9.0,"4-2, 5-3"
USTA Florida Level 4 Gulfstream at Polo Club G14 & 12,2018-05-14,Ahmani Guichard,Jordan Fenton,9.0,8.0,"6-1, 6-4"
USTA Florida Level 4 Gulfstream at Polo Club G14 & 12,2018-05-14,Ahmani Guichard,Ayami Maehama,9.0,0.0,"3-6, 7-6(4), 1-0(8)"
USTA Florida Level 4 Gulfstream at Polo Club G14 & 12,2018-05-14,Ahmani Guichard,Noor Carrington,9.0,0.0,"0-4, 4-2, 1-0(8)"
4th Annual Cerritos Springfest Junior Open (Level 5),2018-05-14,Sophia Molkara,Mia Jovic,0.0,8.0,
USTA Florida Level 4 Gulfstream at Polo Club G14 & 12,2018-05-14,Ahmani Guichard,Blanka Demicheli,9.0,8.0,"4-2, 5-4, 7-2"
32nd Annual Santa Barbara City Junior Championships (Level 4),2018-05-13,Olivia Center,Johannah Galindo,9.95,8.0,5-0
32nd Annual Santa Barbara City Junior Championships (Level 4),2018-05-13,Olivia Center,Lily Pradkin,9.95,9.0,"6-4, 6-0"
32nd Annual Santa Barbara City Junior Championships (Level 4),2018-05-13,Olivia Center,Allison Lian,9.95,8.0,"6-1, 6-3"
32nd Annual Santa Barbara City Junior Championships (Level 4),2018-05-13,Olivia Center,Madison McLeod,9.95,8.0,"6-1, 6-1"
Copa Badia,2018-05-11,Kimmi Hance,Victoria Hu,10.46,10.86,"6-1, 6-2"
Copa Badia,2018-05-11,Krystal Clarke,Elise Wagle,0.0,10.0,"6-3, 1-6, 7-5"
